alert_id,transaction_id,alert_rule,score,alert_status,created_ts
A0001547,T00022601,cross_border,54.28,review,2025-11-15 13:55:37
A0001548,T00005664,high_amount,3.41,closed,2025-11-14 23:26:33
A0001549,T00004821,cross_border,52.52,review,2025-03-05 20:54:57
A0001550,T00011732,cross_border,58.96,review,2025-05-10 07:26:17
A0001551,T00015679,new_device,74.23,review,2025-08-16 21:46:01
A0001552,T00022240,new_device,29.89,closed,2025-01-27 09:18:12
A0001553,T00022860,new_device,54.19,review,2025-09-28 07:32:07
A0001554,T00005290,cross_border,34.68,closed,2025-11-24 17:33:38
A0001555,T00020556,velocity,77.24,escalated,2025-07-21 23:29:15
A0001556,T00006842,risky_category,41.97,closed,2025-08-14 20:16:41
A0001557,T00000543,new_device,45.05,closed,2025-11-07 20:15:30
A0001558,T00020394,blacklist_match,28.55,closed,2025-05-25 08:48:54
A0001559,T00003048,velocity,47.78,closed,2025-08-31 12:07:01
A0001560,T00018075,velocity,60.2,review,2025-07-27 19:07:18
A0001561,T00009673,velocity,87.93,escalated,2025-06-08 20:01:17
A0001562,T00015386,high_amount,19.34,closed,2025-06-12 00:48:09
A0001563,T00001036,high_amount,72.39,review,2025-11-17 02:44:22
A0001564,T00017393,velocity,86.98,escalated,2025-11-07 19:16:27
A0001565,T00001850,risky_category,39.6,closed,2025-10-04 11:17:22
A0001566,T00013462,new_device,33.72,closed,2025-05-06 10:14:41
A0001567,T00011194,high_amount,29.75,closed,2025-08-23 10:26:37
A0001568,T00001612,blacklist_match,73.87,review,2025-03-30 22:18:42
A0001569,T00020483,velocity,54.19,review,2025-04-24 09:42:51
A0001570,T00005961,high_amount,43.93,closed,2025-09-24 05:12:52
A0001571,T00001214,high_amount,32.14,closed,2025-10-06 18:38:43
A0001572,T00005215,high_amount,51.59,review,2025-05-08 15:42:33
A0001573,T00005897,blacklist_match,32.85,closed,2025-05-30 23:53:29
A0001574,T00007382,blacklist_match,78.94,escalated,2025-08-18 06:26:18
A0001575,T00006954,risky_category,84.94,escalated,2025-08-19 15:57:50
A0001576,T00023645,high_amount,54.96,review,2025-09-07 06:23:07
A0001577,T00002009,new_device,43.28,closed,2025-02-05 16:20:06
A0001578,T00010233,velocity,27.05,closed,2025-01-28 07:44:40
A0001579,T00015790,high_amount,36.58,closed,2025-01-23 18:48:18
A0001580,T00010951,high_amount,51.12,review,2025-12-04 20:39:46
A0001581,T00024308,cross_border,82.47,escalated,2025-04-26 04:59:18
A0001582,T00015197,new_device,72.7,review,2025-09-17 23:14:28
A0001583,T00007242,high_amount,65.23,review,2025-03-21 22:06:42
A0001584,T00021600,cross_border,20.46,closed,2025-08-17 06:10:19
A0001585,T00019783,velocity,54.44,review,2025-06-16 01:26:48
A0001586,T00022380,cross_border,42.74,closed,2025-02-24 12:12:19
A0001587,T00021594,new_device,26.76,closed,2025-05-31 15:24:14
A0001588,T00003935,blacklist_match,48.52,closed,2025-01-19 14:14:43
A0001589,T00021161,high_amount,45.65,closed,2025-09-05 18:24:22
A0001590,T00021033,cross_border,59.27,review,2025-11-23 13:59:46
A0001591,T00004780,velocity,59.0,review,2025-06-16 12:41:56
A0001592,T00015309,cross_border,58.76,review,2025-08-12 20:29:17
A0001593,T00019278,risky_category,90.13,escalated,2025-06-04 20:57:23
A0001594,T00016338,high_amount,12.55,closed,2025-03-31 14:19:25
A0001595,T00005030,cross_border,41.69,closed,2025-10-29 17:41:47
A0001596,T00006741,risky_category,56.84,review,2025-02-26 22:31:46
A0001597,T00018078,high_amount,41.39,closed,2025-08-27 16:10:03
A0001598,T00011766,velocity,39.81,closed,2025-06-12 04:17:04
A0001599,T00006356,velocity,25.77,closed,2025-01-09 07:15:25
A0001600,T00017605,risky_category,84.12,escalated,2025-10-14 07:36:21
A0001601,T00020045,blacklist_match,36.29,closed,2025-06-20 23:52:07
A0001602,T00015266,risky_category,35.96,closed,2025-11-08 22:37:41
A0001603,T00016403,new_device,61.12,review,2025-08-12 14:38:00
A0001604,T00019743,blacklist_match,45.1,closed,2025-07-17 22:59:24
A0001605,T00009297,velocity,72.12,review,2025-04-17 07:36:48
A0001606,T00019690,risky_category,19.57,closed,2025-08-02 07:55:20
A0001607,T00003756,velocity,35.72,closed,2025-10-26 12:59:27
A0001608,T00003885,high_amount,39.4,closed,2025-11-14 16:38:59
A0001609,T00004823,blacklist_match,46.57,closed,2025-10-30 21:13:01
A0001610,T00001387,velocity,82.32,escalated,2025-06-17 22:30:33
A0001611,T00020237,risky_category,50.71,review,2025-09-10 08:53:57
A0001612,T00004444,high_amount,37.35,closed,2025-01-31 00:49:56
A0001613,T00004297,risky_category,94.52,escalated,2025-05-08 15:00:18
A0001614,T00006983,high_amount,77.81,escalated,2025-04-11 11:08:54
A0001615,T00013682,high_amount,45.63,closed,2025-01-16 14:04:38
A0001616,T00014201,cross_border,17.89,closed,2025-03-20 15:38:46
A0001617,T00020814,risky_category,78.1,escalated,2025-03-24 21:40:38
A0001618,T00021135,velocity,77.8,escalated,2025-08-02 09:58:01
A0001619,T00004872,risky_category,77.89,escalated,2025-02-04 23:38:11
A0001620,T00022740,blacklist_match,87.88,escalated,2025-04-04 03:25:35
A0001621,T00003708,cross_border,44.96,closed,2025-08-10 21:53:13
A0001622,T00017518,cross_border,64.34,review,2025-12-18 09:38:38
A0001623,T00023169,velocity,62.26,review,2025-12-07 10:10:25
A0001624,T00008897,risky_category,45.76,closed,2025-05-27 04:59:40
A0001625,T00003723,risky_category,69.11,review,2025-06-03 16:11:11
A0001626,T00004164,risky_category,58.76,review,2025-06-19 00:15:36
A0001627,T00004205,high_amount,83.65,escalated,2025-10-10 14:26:52
A0001628,T00008036,risky_category,78.44,escalated,2025-12-28 17:53:47
A0001629,T00012392,cross_border,23.12,closed,2025-05-13 01:00:06
A0001630,T00020825,new_device,14.92,closed,2025-03-21 06:19:43
A0001631,T00000963,velocity,46.7,closed,2025-06-26 02:09:14
A0001632,T00000391,cross_border,38.63,closed,2025-07-19 21:55:28
A0001633,T00008607,blacklist_match,45.93,closed,2025-04-29 14:36:00
A0001634,T00004831,velocity,62.47,review,2025-04-04 11:33:40
A0001635,T00021146,high_amount,11.81,closed,2025-08-21 19:36:35
A0001636,T00018358,cross_border,30.74,closed,2025-08-29 13:44:07
A0001637,T00007317,new_device,89.88,escalated,2025-11-13 23:42:50
A0001638,T00023499,cross_border,28.47,closed,2025-10-26 23:07:14
A0001639,T00020875,new_device,39.29,closed,2025-08-10 06:04:20
A0001640,T00012735,new_device,13.17,closed,2025-12-20 00:01:16
A0001641,T00013852,risky_category,36.42,closed,2025-07-04 14:31:15
A0001642,T00013724,high_amount,60.35,review,2025-12-26 15:33:21
A0001643,T00002109,new_device,16.56,closed,2025-03-20 15:38:38
A0001644,T00007826,cross_border,34.17,closed,2025-04-15 19:20:30
A0001645,T00020660,new_device,63.23,review,2025-07-27 19:01:46
A0001646,T00008117,high_amount,65.06,review,2025-04-26 18:24:57
A0001647,T00008200,high_amount,75.68,escalated,2025-06-19 01:16:24
A0001648,T00024298,blacklist_match,42.8,closed,2025-05-21 05:31:07
A0001649,T00024779,blacklist_match,77.47,escalated,2025-08-02 21:44:34
A0001650,T00021242,new_device,23.2,closed,2025-02-25 01:13:20
A0001651,T00020639,cross_border,60.56,review,2025-10-15 09:45:34
A0001652,T00013700,cross_border,62.36,review,2025-08-08 21:21:13
A0001653,T00008861,velocity,47.27,closed,2025-01-29 15:16:35
A0001654,T00000662,risky_category,14.12,closed,2025-07-07 14:31:16
A0001655,T00010061,new_device,62.99,review,2025-01-25 05:32:32
A0001656,T00014910,blacklist_match,48.08,closed,2025-09-29 09:12:08
A0001657,T00012160,velocity,44.47,closed,2025-01-16 05:09:55
A0001658,T00007211,new_device,12.48,closed,2025-01-25 04:46:52
A0001659,T00011399,high_amount,38.92,closed,2025-07-08 04:53:24
A0001660,T00014038,risky_category,84.41,escalated,2025-07-02 17:27:05
A0001661,T00011494,cross_border,46.58,closed,2025-05-17 15:14:16
A0001662,T00012933,new_device,33.65,closed,2025-09-02 14:22:16
A0001663,T00015322,new_device,7.01,closed,2025-01-16 13:42:11
A0001664,T00009500,risky_category,51.58,review,2025-08-04 15:32:47
A0001665,T00011242,new_device,73.4,review,2025-06-13 05:39:07
A0001666,T00004874,velocity,30.16,closed,2025-11-03 10:44:01
A0001667,T00007935,cross_border,30.94,closed,2025-09-10 07:57:07
A0001668,T00019623,risky_category,55.94,review,2025-02-08 22:42:29
A0001669,T00019146,new_device,65.96,review,2025-06-20 23:10:16
A0001670,T00002674,high_amount,54.53,review,2025-11-02 02:42:50
A0001671,T00010305,risky_category,70.33,review,2025-05-17 14:56:04
A0001672,T00000334,blacklist_match,64.48,review,2025-12-15 13:44:40
A0001673,T00015911,new_device,25.57,closed,2025-01-25 15:57:18
A0001674,T00012298,new_device,15.77,closed,2025-11-10 09:09:50
A0001675,T00007365,new_device,75.65,escalated,2025-08-24 20:05:46
A0001676,T00002656,high_amount,18.61,closed,2025-12-11 17:41:49
A0001677,T00016742,high_amount,61.38,review,2025-10-24 05:51:13
A0001678,T00012438,velocity,36.74,closed,2025-11-09 20:49:04
A0001679,T00020292,velocity,100.0,escalated,2025-07-14 10:28:38
A0001680,T00023161,risky_category,52.05,review,2025-11-15 09:27:40
A0001681,T00001209,cross_border,58.7,review,2025-12-10 03:28:57
A0001682,T00010550,new_device,49.56,closed,2025-03-16 14:17:12
A0001683,T00015207,new_device,56.71,review,2025-04-03 04:21:47
A0001684,T00023025,cross_border,78.35,escalated,2025-07-20 07:07:11
A0001685,T00019081,risky_category,82.87,escalated,2025-07-19 18:39:20
A0001686,T00000871,new_device,79.13,escalated,2025-08-16 09:20:30
A0001687,T00020777,risky_category,75.1,escalated,2025-04-04 07:30:45
A0001688,T00016888,blacklist_match,49.65,closed,2025-07-31 10:07:54
A0001689,T00001117,high_amount,98.19,escalated,2025-02-15 21:19:20
A0001690,T00010721,cross_border,25.15,closed,2025-09-30 08:41:17
A0001691,T00001281,blacklist_match,61.02,review,2025-08-10 02:56:50
A0001692,T00003676,new_device,26.48,closed,2025-09-18 15:32:52
A0001693,T00006189,velocity,83.6,escalated,2025-10-08 20:27:19
A0001694,T00004742,new_device,61.13,review,2025-01-19 09:55:20
A0001695,T00009152,risky_category,62.22,review,2025-10-26 02:30:37
A0001696,T00017907,new_device,41.3,closed,2025-11-07 01:28:02
A0001697,T00009453,blacklist_match,11.28,closed,2025-07-18 07:35:53
A0001698,T00023635,blacklist_match,87.29,escalated,2025-07-23 00:05:59
A0001699,T00010050,velocity,63.59,review,2025-08-27 23:16:14
A0001700,T00014618,cross_border,49.2,closed,2025-02-27 20:26:46
A0001701,T00012050,velocity,12.74,closed,2025-09-06 08:55:47
A0001702,T00016578,high_amount,30.78,closed,2025-04-11 20:46:44
A0001703,T00017386,high_amount,44.58,closed,2025-12-10 01:40:36
A0001704,T00004329,risky_category,50.21,review,2025-06-02 16:48:17
A0001705,T00015228,risky_category,86.77,escalated,2025-11-29 17:05:54
A0001706,T00015947,cross_border,61.77,review,2025-05-08 17:06:31
A0001707,T00023183,velocity,37.52,closed,2025-05-17 18:50:44
A0001708,T00021009,velocity,46.45,closed,2025-09-14 02:50:47
A0001709,T00021880,high_amount,58.56,review,2025-01-31 10:40:55
A0001710,T00013786,high_amount,30.8,closed,2025-03-30 04:31:22
A0001711,T00001693,velocity,98.26,escalated,2025-10-03 02:34:25
A0001712,T00017863,risky_category,65.05,review,2025-08-19 13:51:55
A0001713,T00004666,high_amount,93.77,escalated,2025-06-12 20:41:04
A0001714,T00012446,velocity,64.84,review,2025-05-08 00:44:29
A0001715,T00016748,risky_category,56.54,review,2025-03-17 21:32:29
A0001716,T00006875,cross_border,25.77,closed,2025-01-31 19:25:32
A0001717,T00003697,new_device,76.73,escalated,2025-12-08 00:45:28
A0001718,T00011222,high_amount,25.53,closed,2025-01-18 05:08:56
A0001719,T00022674,cross_border,45.33,closed,2025-03-18 07:44:10
A0001720,T00016332,high_amount,67.71,review,2025-04-13 10:38:08
A0001721,T00001821,new_device,15.67,closed,2025-03-24 20:38:25
A0001722,T00020835,risky_category,53.78,review,2025-01-13 04:39:54
A0001723,T00016330,high_amount,70.41,review,2025-08-18 12:17:19
A0001724,T00004690,cross_border,64.62,review,2025-11-22 19:51:06
A0001725,T00004026,velocity,28.66,closed,2025-07-09 06:53:34
A0001726,T00006397,high_amount,32.52,closed,2025-08-04 12:35:54
A0001727,T00004673,risky_category,39.31,closed,2025-02-02 06:10:41
A0001728,T00021051,risky_category,81.99,escalated,2025-11-28 16:00:14
A0001729,T00007694,new_device,24.14,closed,2025-03-25 17:25:45
A0001730,T00000927,high_amount,53.62,review,2025-03-11 02:33:25
A0001731,T00000418,risky_category,60.2,review,2025-08-19 07:55:45
A0001732,T00003114,risky_category,67.41,review,2025-04-04 05:31:20
A0001733,T00023912,blacklist_match,39.64,closed,2025-12-31 17:15:39
A0001734,T00002181,risky_category,92.14,escalated,2025-12-07 07:18:36
A0001735,T00022729,velocity,40.36,closed,2025-09-21 09:47:36
A0001736,T00017368,cross_border,28.66,closed,2025-01-26 13:13:44
A0001737,T00006640,high_amount,95.0,escalated,2025-02-12 05:46:48
A0001738,T00013965,new_device,57.78,review,2025-09-24 05:01:28
A0001739,T00013748,risky_category,63.9,review,2025-08-13 07:33:17
A0001740,T00012734,high_amount,33.21,closed,2025-05-22 05:35:24
A0001741,T00001296,high_amount,36.86,closed,2025-05-03 22:45:05
A0001742,T00011380,cross_border,52.94,review,2025-01-06 00:35:58
A0001743,T00009630,blacklist_match,19.0,closed,2025-03-04 22:04:45
A0001744,T00002257,high_amount,65.86,review,2025-08-05 01:51:36
A0001745,T00020615,risky_category,29.47,closed,2025-03-25 04:39:12
A0001746,T00020338,high_amount,49.91,closed,2025-10-14 14:54:45
A0001747,T00017588,risky_category,31.34,closed,2025-05-01 23:11:29
A0001748,T00001478,new_device,57.96,review,2025-12-16 13:25:33
A0001749,T00008638,new_device,51.23,review,2025-11-21 19:08:28
A0001750,T00007063,high_amount,40.82,closed,2025-03-07 03:24:06
A0001751,T00018776,high_amount,48.21,closed,2025-02-03 19:12:29
A0001752,T00009454,new_device,63.62,review,2025-11-28 07:49:44
A0001753,T00005576,velocity,51.36,review,2025-09-07 16:19:12
A0001754,T00022009,cross_border,22.99,closed,2025-12-09 13:56:12
A0001755,T00000186,high_amount,82.13,escalated,2025-11-08 04:59:12
A0001756,T00022910,high_amount,31.79,closed,2025-11-17 01:40:28
A0001757,T00005725,risky_category,40.19,closed,2025-03-28 15:02:16
A0001758,T00004901,cross_border,50.12,review,2025-02-25 16:43:23
A0001759,T00016990,risky_category,45.82,closed,2025-05-14 04:46:24
A0001760,T00001578,blacklist_match,49.29,closed,2025-03-10 12:27:18
A0001761,T00017747,cross_border,18.42,closed,2025-03-01 13:42:30
A0001762,T00005407,risky_category,8.39,closed,2025-09-15 10:04:59
A0001763,T00015452,velocity,28.06,closed,2025-04-28 21:32:31
A0001764,T00000695,risky_category,83.76,escalated,2025-02-23 04:21:46
A0001765,T00001786,high_amount,95.06,escalated,2025-06-07 08:35:22
A0001766,T00006907,new_device,75.12,escalated,2025-05-19 11:55:17
A0001767,T00008324,velocity,79.79,escalated,2025-03-09 00:12:38
A0001768,T00001840,high_amount,43.26,closed,2025-11-24 18:25:11
A0001769,T00014629,cross_border,66.72,review,2025-11-01 10:27:18
A0001770,T00017751,new_device,14.49,closed,2025-10-23 16:27:00
A0001771,T00007738,velocity,53.53,review,2025-02-26 03:16:53
A0001772,T00008033,velocity,61.73,review,2025-07-30 09:20:11
A0001773,T00009439,velocity,97.61,escalated,2025-03-04 17:05:33
A0001774,T00016475,velocity,54.55,review,2025-03-31 13:15:07
A0001775,T00006183,high_amount,27.71,closed,2025-02-05 10:01:22
A0001776,T00019483,new_device,48.22,closed,2025-06-07 08:30:55
A0001777,T00008939,high_amount,46.87,closed,2025-12-31 08:59:59
A0001778,T00013481,cross_border,79.68,escalated,2025-08-18 03:04:34
A0001779,T00016819,new_device,43.65,closed,2025-08-10 12:30:38
A0001780,T00006239,cross_border,65.94,review,2025-12-31 17:49:49
A0001781,T00010764,high_amount,20.13,closed,2025-01-22 12:49:58
A0001782,T00003370,cross_border,49.3,closed,2025-02-01 22:41:20
A0001783,T00019629,cross_border,56.61,review,2025-04-24 10:06:46
A0001784,T00001483,new_device,60.37,review,2025-06-19 04:04:21
A0001785,T00003556,new_device,73.48,review,2025-11-04 11:44:12
A0001786,T00003087,risky_category,62.49,review,2025-10-03 21:45:43
A0001787,T00018571,new_device,7.82,closed,2025-02-02 13:51:43
A0001788,T00003002,cross_border,72.13,review,2025-05-07 07:39:29
A0001789,T00008454,high_amount,90.53,escalated,2025-02-06 15:05:08
A0001790,T00004795,high_amount,80.14,escalated,2025-08-19 13:17:32
A0001791,T00015587,blacklist_match,29.69,closed,2025-10-14 15:07:38
A0001792,T00024867,blacklist_match,35.47,closed,2025-11-01 04:26:44
A0001793,T00009853,cross_border,13.23,closed,2025-10-18 08:57:08
A0001794,T00004556,cross_border,71.83,review,2025-10-03 05:20:57
A0001795,T00012109,new_device,37.88,closed,2025-03-21 12:29:52
A0001796,T00014573,new_device,82.25,escalated,2025-11-18 14:36:33
A0001797,T00006445,new_device,70.94,review,2025-01-31 15:21:48
A0001798,T00004159,velocity,80.31,escalated,2025-03-11 21:57:01
A0001799,T00011720,new_device,51.39,review,2025-01-06 11:03:17
A0001800,T00009753,velocity,81.33,escalated,2025-11-22 09:09:24
A0001801,T00017257,high_amount,70.03,review,2025-07-19 19:14:32
A0001802,T00001641,cross_border,41.48,closed,2025-03-07 03:22:55
A0001803,T00015465,cross_border,55.25,review,2025-08-06 15:56:02
A0001804,T00023487,new_device,66.55,review,2025-12-25 02:17:58
A0001805,T00016837,high_amount,64.58,review,2025-07-30 12:49:55
A0001806,T00012844,risky_category,70.55,review,2025-04-08 02:50:24
A0001807,T00023152,high_amount,44.98,closed,2025-11-26 03:46:12
A0001808,T00012226,velocity,23.88,closed,2025-01-01 13:22:40
A0001809,T00007205,velocity,51.54,review,2025-03-04 06:48:56
A0001810,T00012986,high_amount,24.15,closed,2025-02-20 06:57:15
A0001811,T00017187,velocity,89.72,escalated,2025-10-03 00:53:39
A0001812,T00006163,cross_border,55.58,review,2025-09-15 14:43:43
A0001813,T00021890,new_device,28.48,closed,2025-03-20 09:29:20
A0001814,T00005693,high_amount,21.72,closed,2025-09-01 23:08:00
A0001815,T00019769,high_amount,67.01,review,2025-11-27 04:20:44
A0001816,T00017095,velocity,59.26,review,2025-09-07 08:00:50
A0001817,T00024748,new_device,43.88,closed,2025-05-19 11:15:54
A0001818,T00014353,velocity,78.43,escalated,2025-02-11 12:21:46
A0001819,T00012588,new_device,45.68,closed,2025-07-01 15:21:17
A0001820,T00003444,new_device,78.18,escalated,2025-09-03 03:03:16
A0001821,T00016555,new_device,61.73,review,2025-01-13 02:51:00
A0001822,T00019818,velocity,42.4,closed,2025-11-08 08:32:41
A0001823,T00000597,velocity,54.95,review,2025-01-15 00:03:32
A0001824,T00021063,cross_border,66.37,review,2025-01-21 01:42:03
A0001825,T00007184,velocity,67.22,review,2025-11-24 16:17:28
A0001826,T00022062,velocity,53.01,review,2025-04-12 04:03:48
A0001827,T00014542,risky_category,51.11,review,2025-11-04 20:28:57
A0001828,T00014408,velocity,50.83,review,2025-03-05 13:02:35
A0001829,T00007003,velocity,42.27,closed,2025-11-15 17:07:28
A0001830,T00009249,high_amount,39.25,closed,2025-12-11 00:40:15
A0001831,T00002832,cross_border,16.49,closed,2025-08-28 09:13:40
A0001832,T00023368,new_device,72.09,review,2025-04-20 11:02:09
A0001833,T00014016,cross_border,65.42,review,2025-10-09 23:05:59
A0001834,T00014892,high_amount,56.61,review,2025-03-21 06:21:26
A0001835,T00022269,risky_category,40.56,closed,2025-08-29 10:36:18
A0001836,T00004029,cross_border,20.25,closed,2025-12-09 03:49:55
A0001837,T00018691,blacklist_match,24.33,closed,2025-07-18 13:14:19
A0001838,T00005111,new_device,32.64,closed,2025-10-30 04:32:47
A0001839,T00015680,velocity,78.44,escalated,2025-01-18 23:01:17
