customer_id,document_type,age,segment,district,kyc_status,risk_level,signup_date,monthly_income_pen
C001216,DNI,74,mass_market,San Borja,verified,medium,2023-12-09,2056.97
C001217,DNI,56,mass_market,Callao,verified,low,2023-08-27,2451.91
C001218,DNI,49,affluent,Surco,verified,low,2024-05-06,3849.26
C001219,DNI,67,affluent,Lima,verified,low,2024-12-29,4933.3
C001220,DNI,70,mass_market,Arequipa,verified,medium,2023-06-26,1138.87
C001221,DNI,38,premium,Cusco,verified,low,2023-02-13,4211.34
C001222,DNI,26,mass_market,Cusco,verified,high,2023-10-31,2317.61
C001223,DNI,67,mass_market,San Borja,verified,high,2024-10-31,5535.35
C001224,DNI,18,premium,Cusco,verified,medium,2023-09-26,1083.98
C001225,DNI,21,mass_market,Trujillo,verified,low,2024-11-13,11440.49
C001226,CE,21,affluent,La Molina,rejected,low,2024-02-04,1831.01
C001227,DNI,66,mass_market,Trujillo,verified,high,2024-08-25,6545.14
C001228,DNI,43,mass_market,Cusco,verified,medium,2024-03-06,2869.66
C001229,DNI,72,premium,Arequipa,verified,medium,2024-02-25,1900.24
C001230,DNI,51,mass_market,Callao,verified,low,2023-05-11,3448.91
C001231,DNI,44,sme,Surco,verified,low,2024-02-14,5250.19
C001232,DNI,32,mass_market,Lima,verified,low,2023-08-13,1269.04
C001233,DNI,62,mass_market,Callao,verified,medium,2023-05-23,4384.69
C001234,DNI,49,mass_market,Miraflores,verified,medium,2024-07-31,2961.06
C001235,DNI,58,affluent,Callao,verified,low,2024-06-23,4094.4
C001236,DNI,24,mass_market,Callao,verified,low,2023-05-05,2999.01
C001237,DNI,61,sme,Surco,verified,low,2023-07-31,2176.5
C001238,DNI,61,mass_market,San Borja,verified,low,2024-03-03,1616.12
C001239,DNI,31,premium,Cusco,verified,low,2024-03-12,4315.44
C001240,DNI,40,mass_market,San Borja,verified,low,2024-08-14,4302.71
C001241,DNI,64,sme,Miraflores,verified,low,2023-08-26,4290.89
C001242,PASSPORT,18,affluent,Piura,verified,low,2024-10-05,3771.31
C001243,DNI,49,affluent,Lima,verified,medium,2023-11-24,5011.97
C001244,DNI,58,sme,Trujillo,verified,low,2023-04-29,6459.7
C001245,CE,43,affluent,Lima,verified,medium,2023-02-15,1062.06
C001246,DNI,65,affluent,Cusco,verified,medium,2023-03-25,822.22
C001247,DNI,26,mass_market,Lima,verified,low,2023-12-18,7668.46
C001248,DNI,33,mass_market,La Molina,verified,medium,2023-01-13,1425.71
C001249,DNI,48,premium,Trujillo,pending,high,2024-09-28,1640.19
C001250,DNI,19,affluent,Miraflores,verified,low,2023-06-21,2544.81
C001251,DNI,49,affluent,Cusco,verified,low,2023-08-22,1200.29
C001252,DNI,27,mass_market,Arequipa,verified,low,2023-06-30,2416.63
C001253,DNI,42,mass_market,Miraflores,verified,medium,2023-02-20,1769.66
C001254,DNI,35,mass_market,La Molina,pending,low,2024-11-11,2621.92
C001255,CE,62,affluent,Trujillo,verified,low,2024-01-30,3476.96
C001256,PASSPORT,51,mass_market,Surco,verified,medium,2024-03-04,2467.73
C001257,DNI,46,mass_market,La Molina,verified,high,2023-10-01,2400.12
C001258,DNI,62,mass_market,Miraflores,verified,low,2023-07-26,3435.43
C001259,DNI,41,mass_market,Cusco,verified,low,2023-05-28,5294.16
C001260,DNI,20,affluent,Piura,verified,low,2023-10-27,7198.52
C001261,DNI,32,mass_market,Cusco,verified,low,2024-03-28,2643.35
C001262,DNI,20,affluent,Trujillo,verified,medium,2024-07-02,8133.03
C001263,DNI,72,mass_market,Piura,verified,low,2024-11-03,4828.01
C001264,CE,48,mass_market,San Borja,verified,low,2024-01-18,1513.83
C001265,DNI,27,mass_market,Trujillo,verified,medium,2024-09-09,1489.71
C001266,DNI,55,mass_market,Trujillo,verified,low,2024-06-17,2170.02
C001267,DNI,72,mass_market,La Molina,verified,medium,2023-08-21,6598.07
C001268,DNI,39,mass_market,Cusco,verified,low,2024-09-25,2262.55
C001269,DNI,31,affluent,Miraflores,verified,medium,2023-05-09,1052.79
C001270,DNI,26,mass_market,Surco,verified,high,2024-12-29,2628.36
C001271,DNI,35,affluent,Lima,verified,low,2024-10-21,1002.93
C001272,DNI,25,sme,Callao,verified,medium,2024-07-23,1668.63
C001273,DNI,55,affluent,Surco,verified,high,2023-08-25,2158.43
C001274,DNI,32,mass_market,Lima,verified,high,2024-08-04,3236.73
C001275,DNI,63,mass_market,San Borja,verified,low,2024-12-01,5235.88
C001276,DNI,32,mass_market,Miraflores,verified,low,2024-07-28,4366.75
C001277,DNI,69,mass_market,Cusco,verified,low,2024-04-29,1558.33
C001278,DNI,23,premium,Arequipa,verified,low,2023-08-29,2429.79
C001279,DNI,71,mass_market,Trujillo,verified,low,2024-11-27,3108.85
C001280,DNI,29,mass_market,Surco,verified,low,2023-08-11,2580.62
C001281,DNI,59,affluent,Lima,verified,low,2023-04-09,2570.58
C001282,DNI,36,affluent,Arequipa,verified,low,2024-07-10,1155.73
C001283,DNI,57,affluent,Surco,verified,medium,2023-09-30,1581.29
C001284,DNI,22,mass_market,Miraflores,verified,medium,2024-02-03,2388.41
C001285,DNI,44,mass_market,Cusco,verified,low,2024-05-31,543.88
C001286,DNI,27,mass_market,Piura,verified,low,2024-03-05,4240.15
C001287,DNI,60,mass_market,Surco,verified,medium,2024-06-06,1401.12
C001288,CE,69,mass_market,Surco,pending,low,2023-12-14,4349.26
C001289,DNI,63,mass_market,Cusco,pending,low,2024-07-04,4143.95
C001290,PASSPORT,31,mass_market,San Borja,verified,medium,2024-03-26,2210.49
C001291,DNI,51,mass_market,La Molina,pending,low,2023-02-11,5168.31
C001292,DNI,66,mass_market,Surco,verified,medium,2024-12-15,4486.19
C001293,DNI,32,affluent,Cusco,verified,medium,2023-04-04,2515.11
C001294,DNI,46,affluent,La Molina,verified,low,2024-04-30,2363.82
C001295,CE,72,sme,Cusco,verified,medium,2024-05-31,5450.58
C001296,CE,43,mass_market,Cusco,verified,low,2024-07-17,3386.69
C001297,DNI,44,mass_market,San Borja,verified,medium,2023-05-30,5295.35
C001298,CE,20,mass_market,Cusco,verified,medium,2024-12-17,801.16
C001299,DNI,20,affluent,Miraflores,verified,low,2024-05-13,3146.88
C001300,DNI,52,affluent,Surco,verified,low,2024-01-06,1251.91
C001301,DNI,52,mass_market,Lima,verified,low,2024-11-29,2938.98
C001302,DNI,67,premium,Lima,verified,low,2024-04-29,4414.28
C001303,DNI,23,mass_market,Lima,verified,high,2024-10-26,7758.37
C001304,DNI,31,mass_market,Cusco,verified,low,2024-01-18,1779.36
C001305,DNI,43,affluent,Arequipa,verified,low,2024-09-19,2232.47
C001306,DNI,20,sme,La Molina,verified,low,2024-10-22,2828.37
C001307,DNI,50,affluent,La Molina,verified,low,2023-07-11,1744.12
C001308,DNI,59,sme,Cusco,verified,medium,2023-08-09,5106.19
C001309,DNI,30,mass_market,Miraflores,verified,low,2023-02-16,2868.22
C001310,DNI,46,sme,Miraflores,verified,medium,2023-05-07,3187.77
C001311,DNI,26,mass_market,Trujillo,verified,medium,2024-12-27,4192.68
C001312,DNI,49,sme,Cusco,verified,low,2023-01-07,2865.67
C001313,DNI,39,mass_market,Callao,verified,low,2024-11-26,1901.41
C001314,DNI,39,sme,San Borja,verified,low,2023-04-26,2879.4
C001315,DNI,74,mass_market,Lima,verified,low,2024-07-17,1861.43
C001316,DNI,51,affluent,San Borja,verified,low,2024-01-01,3163.36
C001317,DNI,27,mass_market,Lima,verified,high,2023-02-15,5158.06
C001318,DNI,42,affluent,Piura,verified,high,2024-01-28,1562.06
C001319,DNI,29,mass_market,Piura,verified,low,2023-01-23,1283.31
C001320,DNI,68,mass_market,Cusco,verified,low,2023-05-11,3062.81
C001321,DNI,20,mass_market,Piura,verified,low,2023-05-07,1954.15
C001322,DNI,36,mass_market,Arequipa,verified,medium,2024-03-20,3033.46
C001323,DNI,50,sme,Trujillo,verified,low,2023-11-05,3555.4
C001324,DNI,64,mass_market,Miraflores,verified,low,2024-12-08,916.88
C001325,DNI,72,premium,Arequipa,verified,low,2024-03-08,4356.47
C001326,PASSPORT,43,mass_market,San Borja,pending,low,2024-04-17,1566.63
C001327,DNI,30,mass_market,San Borja,verified,low,2023-02-17,2944.54
C001328,DNI,24,affluent,Piura,verified,low,2023-03-23,2074.22
C001329,DNI,51,affluent,Miraflores,verified,low,2023-04-19,2200.46
C001330,DNI,39,mass_market,Trujillo,verified,low,2023-09-20,7567.95
C001331,DNI,37,affluent,Lima,pending,medium,2023-01-31,3553.18
C001332,DNI,60,affluent,Arequipa,verified,low,2023-12-24,4902.88
C001333,DNI,40,mass_market,Trujillo,verified,low,2024-07-21,3238.99
C001334,DNI,65,premium,Surco,verified,medium,2024-04-24,4192.31
C001335,DNI,31,premium,La Molina,verified,low,2023-07-08,3750.18
C001336,DNI,47,affluent,Piura,verified,low,2023-01-05,3428.75
C001337,DNI,40,mass_market,Lima,verified,medium,2023-10-13,5480.41
C001338,DNI,64,affluent,Surco,verified,low,2024-10-18,3248.92
C001339,DNI,69,mass_market,Lima,verified,low,2024-01-29,10475.89
C001340,DNI,36,mass_market,Lima,verified,medium,2024-03-30,5055.8
C001341,DNI,56,mass_market,Piura,pending,medium,2024-12-08,1592.81
C001342,DNI,58,mass_market,Lima,verified,low,2024-03-01,2705.11
C001343,DNI,53,sme,Trujillo,verified,low,2023-01-27,3708.54
C001344,DNI,23,affluent,Trujillo,verified,low,2023-05-07,3054.81
C001345,DNI,40,affluent,Surco,verified,high,2023-05-15,4349.34
C001346,DNI,27,mass_market,San Borja,verified,high,2024-06-18,4620.97
C001347,DNI,52,mass_market,Miraflores,verified,low,2023-11-27,1411.24
C001348,DNI,38,mass_market,Arequipa,verified,low,2024-09-20,6030.54
C001349,PASSPORT,49,premium,Arequipa,verified,low,2024-01-27,2268.22
C001350,DNI,47,mass_market,Callao,verified,low,2023-01-08,2147.91
C001351,DNI,50,sme,Piura,verified,low,2024-09-04,2144.12
C001352,DNI,23,affluent,Cusco,verified,low,2023-09-18,4650.44
C001353,DNI,22,mass_market,Cusco,verified,low,2023-07-18,2573.73
C001354,CE,72,affluent,Surco,verified,low,2024-08-20,2069.47
C001355,DNI,32,mass_market,Lima,verified,medium,2024-01-21,2360.96
C001356,DNI,74,sme,Lima,verified,medium,2024-04-16,1110.89
C001357,CE,60,sme,Piura,verified,medium,2023-06-28,1875.84
C001358,DNI,69,mass_market,La Molina,verified,low,2024-03-25,1507.53
C001359,DNI,42,mass_market,San Borja,verified,medium,2023-08-28,2570.76
C001360,DNI,30,affluent,Callao,verified,medium,2024-06-07,4295.43
C001361,DNI,23,sme,Trujillo,verified,low,2023-07-02,4042.55
C001362,DNI,54,mass_market,Lima,verified,low,2023-12-24,5950.39
C001363,DNI,19,affluent,Callao,verified,high,2024-01-11,5264.21
C001364,CE,34,affluent,Arequipa,verified,low,2024-12-02,2228.92
C001365,DNI,41,affluent,La Molina,pending,low,2024-12-27,3012.39
C001366,DNI,29,mass_market,Trujillo,verified,low,2024-06-21,2928.06
C001367,DNI,61,affluent,Piura,verified,low,2023-03-23,913.17
C001368,DNI,71,sme,Callao,verified,low,2023-12-24,1526.16
C001369,DNI,31,mass_market,Surco,pending,low,2023-07-04,2718.93
C001370,CE,24,mass_market,Trujillo,verified,low,2023-10-15,2710.55
C001371,DNI,71,premium,Piura,verified,low,2023-03-03,3951.22
C001372,DNI,43,mass_market,Cusco,verified,medium,2024-05-21,3846.82
C001373,DNI,49,sme,Piura,pending,high,2024-04-06,1125.65
C001374,DNI,46,mass_market,Piura,verified,low,2023-01-30,3964.87
C001375,DNI,63,mass_market,Trujillo,pending,low,2023-01-31,3288.62
C001376,DNI,56,sme,La Molina,verified,low,2023-10-20,4200.06
C001377,DNI,26,mass_market,Trujillo,verified,low,2023-06-22,5360.3
C001378,DNI,31,mass_market,Miraflores,pending,high,2024-09-05,2755.67
C001379,DNI,70,mass_market,San Borja,pending,low,2023-05-08,5913.98
C001380,DNI,34,affluent,La Molina,verified,low,2023-03-27,1827.73
C001381,CE,66,mass_market,Surco,verified,low,2023-11-11,1771.96
C001382,CE,42,mass_market,La Molina,verified,low,2023-01-28,3773.75
C001383,DNI,70,premium,Arequipa,pending,low,2023-05-02,2433.72
C001384,CE,47,mass_market,Surco,verified,low,2023-09-08,3442.31
C001385,DNI,62,affluent,Cusco,verified,medium,2024-07-26,8920.79
C001386,DNI,46,mass_market,Trujillo,pending,low,2024-02-07,3701.24
C001387,DNI,46,affluent,Piura,verified,low,2024-11-13,3349.93
C001388,DNI,35,mass_market,Trujillo,verified,low,2024-03-18,1848.13
C001389,DNI,48,premium,Arequipa,verified,low,2023-09-29,1170.29
C001390,DNI,36,mass_market,Callao,verified,low,2023-04-23,2864.36
C001391,DNI,34,mass_market,Arequipa,verified,low,2024-12-06,5360.32
C001392,DNI,23,mass_market,Miraflores,verified,medium,2024-01-29,2495.85
C001393,DNI,29,mass_market,Piura,verified,low,2023-01-19,3717.49
C001394,DNI,55,mass_market,Piura,verified,low,2024-08-27,6532.69
C001395,CE,20,mass_market,Lima,verified,low,2024-12-29,6443.54
C001396,DNI,64,sme,Callao,verified,low,2024-04-09,3773.84
C001397,DNI,52,mass_market,Lima,verified,low,2024-11-21,3273.32
C001398,DNI,72,mass_market,Cusco,verified,low,2023-07-10,1293.04
C001399,DNI,64,affluent,San Borja,verified,low,2024-05-07,2107.79
C001400,DNI,50,affluent,San Borja,verified,low,2023-06-12,2554.43
C001401,DNI,70,mass_market,Trujillo,verified,low,2024-09-03,1865.38
C001402,DNI,46,mass_market,San Borja,verified,low,2024-11-29,3417.45
C001403,DNI,20,mass_market,Piura,verified,low,2023-10-22,8530.53
C001404,DNI,22,affluent,Arequipa,verified,low,2024-08-01,6868.97
C001405,DNI,31,affluent,Callao,verified,low,2023-03-14,3408.86
C001406,CE,53,mass_market,Trujillo,verified,low,2024-12-01,4576.5
C001407,DNI,71,sme,Trujillo,verified,low,2024-07-15,1996.73
C001408,DNI,45,sme,Callao,verified,low,2023-11-05,6669.16
C001409,PASSPORT,58,affluent,Piura,verified,low,2023-10-29,1262.59
C001410,DNI,49,sme,Cusco,verified,medium,2023-11-04,4924.88
C001411,DNI,35,mass_market,Cusco,verified,high,2023-05-04,3915.01
C001412,DNI,59,mass_market,Trujillo,verified,low,2024-10-30,1967.02
C001413,DNI,57,mass_market,Cusco,verified,low,2023-09-18,2657.57
C001414,DNI,30,mass_market,Piura,verified,low,2023-07-14,1597.45
C001415,DNI,19,mass_market,Miraflores,verified,low,2023-12-17,1635.33
C001416,DNI,69,premium,Miraflores,verified,low,2024-05-03,1242.55
C001417,DNI,42,mass_market,Lima,verified,medium,2023-07-19,4546.59
C001418,DNI,37,mass_market,La Molina,verified,low,2024-05-22,5784.51
C001419,DNI,24,mass_market,Surco,verified,high,2024-08-02,907.78
C001420,DNI,28,premium,San Borja,pending,low,2024-03-21,8193.27
C001421,DNI,22,mass_market,Cusco,verified,low,2023-03-21,2961.34
C001422,DNI,46,mass_market,Miraflores,verified,medium,2024-11-28,3496.16
C001423,DNI,35,mass_market,Arequipa,verified,medium,2024-09-08,1326.33
C001424,DNI,25,mass_market,Callao,verified,medium,2024-04-13,6163.83
C001425,DNI,44,premium,La Molina,verified,medium,2024-03-17,3328.04
C001426,DNI,59,premium,Lima,verified,low,2024-10-15,5576.71
C001427,DNI,19,mass_market,Surco,verified,low,2023-09-29,5834.08
C001428,DNI,52,premium,Miraflores,verified,low,2023-12-09,6211.64
C001429,DNI,43,affluent,Lima,verified,low,2023-05-04,2086.92
C001430,DNI,40,sme,La Molina,verified,high,2023-08-11,2658.78
C001431,DNI,22,mass_market,Callao,verified,medium,2024-05-04,2129.33
C001432,DNI,33,mass_market,San Borja,verified,medium,2024-11-16,4877.09
C001433,DNI,59,mass_market,Miraflores,verified,low,2024-12-03,3579.9
C001434,DNI,28,affluent,Callao,verified,low,2024-10-13,5367.03
C001435,DNI,36,mass_market,Surco,verified,medium,2023-10-24,5497.27
C001436,DNI,33,mass_market,Cusco,verified,low,2023-04-29,1152.87
C001437,DNI,49,mass_market,La Molina,pending,low,2023-03-17,6266.19
C001438,CE,29,affluent,Surco,verified,low,2024-09-12,5028.99
C001439,DNI,19,mass_market,San Borja,rejected,low,2024-09-22,2433.11
C001440,DNI,60,affluent,Callao,verified,high,2023-09-15,3613.33
C001441,DNI,39,premium,Piura,verified,low,2024-06-15,2784.94
C001442,DNI,43,mass_market,San Borja,verified,low,2024-09-22,4183.2
C001443,DNI,50,affluent,Trujillo,verified,low,2023-12-17,2430.21
C001444,DNI,41,mass_market,Miraflores,verified,low,2024-10-10,3879.3
C001445,DNI,22,sme,Cusco,verified,low,2023-10-04,3093.37
C001446,DNI,38,mass_market,La Molina,verified,low,2023-09-12,2350.29
C001447,DNI,63,affluent,Arequipa,verified,high,2023-09-21,3309.57
C001448,DNI,35,sme,Callao,verified,medium,2024-11-09,13207.74
C001449,DNI,56,premium,Piura,verified,low,2024-11-07,2044.59
C001450,DNI,22,affluent,Arequipa,verified,low,2023-01-29,2598.09
C001451,DNI,25,mass_market,Miraflores,verified,low,2024-04-11,2064.28
C001452,DNI,38,affluent,Miraflores,pending,medium,2023-02-04,2186.88
C001453,DNI,64,sme,La Molina,verified,low,2023-10-21,4668.89
C001454,DNI,74,affluent,Piura,verified,low,2024-08-24,4419.29
C001455,DNI,22,mass_market,Miraflores,verified,low,2023-07-22,2971.36
C001456,DNI,30,premium,Arequipa,verified,low,2023-03-09,5242.02
C001457,DNI,36,affluent,Piura,verified,low,2023-05-11,4611.89
C001458,DNI,46,affluent,Arequipa,pending,medium,2023-04-21,2726.34
C001459,DNI,19,mass_market,San Borja,verified,high,2024-06-07,1282.25
C001460,DNI,54,affluent,Surco,verified,low,2023-10-15,4705.0
C001461,DNI,43,mass_market,Piura,verified,low,2024-11-17,3272.52
C001462,DNI,46,affluent,Lima,verified,low,2024-10-27,3017.62
C001463,DNI,22,mass_market,Surco,rejected,low,2023-02-12,2306.93
C001464,DNI,49,affluent,Surco,verified,low,2024-12-17,4489.77
C001465,DNI,55,premium,Piura,verified,low,2024-11-14,3610.76
C001466,DNI,65,mass_market,Cusco,verified,medium,2023-10-21,2616.9
C001467,DNI,19,premium,Miraflores,verified,low,2023-10-12,1519.29
C001468,DNI,22,mass_market,San Borja,verified,low,2024-07-17,5363.44
C001469,DNI,64,sme,Cusco,verified,low,2024-09-18,4157.62
C001470,DNI,50,affluent,Cusco,verified,low,2023-01-19,3430.54
C001471,DNI,68,affluent,Lima,verified,low,2024-05-21,691.44
C001472,CE,52,affluent,Callao,verified,low,2024-06-30,2919.47
C001473,DNI,36,sme,Piura,verified,low,2023-02-17,2610.61
C001474,DNI,32,mass_market,Arequipa,rejected,medium,2023-08-07,2121.39
C001475,CE,52,mass_market,Miraflores,verified,low,2024-09-13,4513.51
C001476,DNI,25,affluent,Cusco,verified,low,2023-07-07,4416.81
C001477,DNI,64,sme,San Borja,verified,low,2023-01-31,3790.5
C001478,CE,18,affluent,Callao,pending,low,2023-09-16,5275.56
C001479,DNI,55,affluent,Lima,verified,low,2024-11-05,1698.9
C001480,CE,39,mass_market,Trujillo,verified,medium,2023-12-10,2322.71
C001481,DNI,34,sme,Miraflores,verified,low,2023-11-04,3106.14
C001482,DNI,33,mass_market,Trujillo,verified,low,2023-03-12,2117.3
C001483,DNI,62,mass_market,Surco,verified,low,2023-11-03,4446.81
C001484,DNI,18,mass_market,Cusco,rejected,low,2024-07-21,2236.77
C001485,DNI,20,mass_market,La Molina,verified,low,2023-04-09,6088.17
C001486,DNI,73,mass_market,Miraflores,verified,medium,2023-01-21,1786.23
C001487,DNI,23,mass_market,Arequipa,verified,low,2024-09-11,9629.54
C001488,DNI,69,affluent,Callao,verified,medium,2024-07-18,9100.76
C001489,DNI,70,mass_market,San Borja,verified,low,2023-01-06,2829.59
C001490,DNI,20,mass_market,Miraflores,verified,low,2023-08-19,5599.28
C001491,DNI,64,mass_market,Arequipa,verified,low,2023-03-23,2391.71
C001492,DNI,47,mass_market,Piura,verified,low,2023-08-05,5204.65
C001493,DNI,64,mass_market,Trujillo,verified,low,2023-12-01,2705.96
C001494,DNI,28,mass_market,Piura,verified,medium,2024-07-12,1469.99
C001495,DNI,44,affluent,Callao,verified,low,2024-11-20,427.07
C001496,CE,39,affluent,Lima,verified,low,2024-08-16,2571.4
C001497,DNI,23,affluent,Cusco,verified,medium,2024-12-04,3475.47
C001498,DNI,55,mass_market,Miraflores,pending,low,2024-10-16,6196.09
C001499,DNI,58,mass_market,La Molina,verified,medium,2024-07-06,3041.61
C001500,DNI,63,sme,Trujillo,pending,low,2024-04-03,5175.03
C001501,DNI,48,mass_market,Trujillo,verified,low,2023-03-28,2322.34
C001502,DNI,60,mass_market,Miraflores,verified,low,2024-05-29,2476.24
C001503,DNI,73,mass_market,Surco,verified,low,2024-12-23,5322.61
C001504,CE,23,mass_market,Piura,verified,medium,2024-05-27,768.49
C001505,DNI,67,mass_market,Trujillo,verified,medium,2024-08-09,3002.32
C001506,DNI,37,mass_market,Arequipa,verified,low,2024-04-22,2392.33
C001507,DNI,64,affluent,San Borja,verified,low,2024-05-12,6300.2
C001508,DNI,71,mass_market,Cusco,verified,low,2024-03-24,2229.35
C001509,DNI,58,affluent,Trujillo,verified,low,2024-08-10,3960.48
C001510,DNI,28,affluent,Arequipa,verified,low,2023-09-17,4948.47
C001511,DNI,19,sme,Callao,verified,low,2024-06-20,1311.69
C001512,DNI,48,affluent,Callao,verified,medium,2023-07-19,2760.99
C001513,DNI,55,premium,Cusco,verified,low,2024-04-07,2351.01
C001514,CE,43,mass_market,Surco,verified,high,2023-04-04,5016.37
C001515,CE,44,mass_market,La Molina,verified,low,2023-12-18,4321.23
C001516,DNI,72,mass_market,Cusco,verified,high,2023-04-18,2622.12
C001517,DNI,63,affluent,Lima,verified,low,2023-12-21,1675.6
C001518,DNI,63,sme,Surco,verified,low,2024-04-13,5276.3
C001519,DNI,48,mass_market,Trujillo,pending,medium,2023-04-05,2872.08
C001520,DNI,41,premium,Cusco,verified,low,2023-04-01,1224.02
C001521,DNI,30,mass_market,Piura,verified,medium,2023-02-13,1283.3
C001522,DNI,42,premium,Callao,pending,low,2024-03-31,3792.19
